PREFIXO: ;E3-066
NOME DO POSTO: ;GASPAR RICARDO
MUNICÍPIO: ;SAO VICENTE
CURSO D'ÁGUA: ;BRANCO/BRANCO DA CONCEICAO,R
LATITUDE: ;23°58'00"
LONGITUDE: ;46°30'00"
 
Obs: valores com --- representam dados inexistentes.
 
Dados de chuva (mm)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  08/1964;  0,0;  0,0;  0,0; 12,0; 17,0;  2,0;  0,0;  0,0;  0,0;  1,0; 16,0; 10,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  7,0; 10,7;  1,9;  5,5;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;2,5;17,0;17,0;102,7
  09/1964;  0,0;  0,0; 79,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 15,0; 47,0;  2,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 10,7; 18,0; 19,0;  9,0;  0,0;0,0;0,0;---;79,0;199,7
  10/1964;  3,6; 15,0; 10,1;  7,6;  6,5;  4,0;  0,9;  0,9; 78,0;  7,0;  0,0;  0,0;  2,7;  0,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,4; 12,0;  0,0;  0,0;  0,0;  0,1;  0,0; 10,3;  0,0;0,0;2,4;0,6;78,0;162,5
  11/1964; 18,8; 21,0;  2,8;  0,0;  0,0;  9,3; 26,2;  0,0;  0,0;  2,3; 29,7;  3,5;  0,0;  0,0;  0,0;  0,9; 49,5;  0,0;  0,0;  5,4; 12,7; 41,5; 25,8;  0,3;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;49,5;249,7
  12/1964;  1,6;  1,3;  0,0; 15,0;  0,7;  0,1;  0,0;  0,0;  0,0;  0,0; 12,0;  0,0;  0,0; 76,5;  0,3;  0,0;  6,0;  4,6; 50,5;  5,5;  0,0;  0,0;  0,0;  3,4; 15,4;  2,0; 35,5;  0,0;2,5;3,9;0,0;76,5;236,8
  01/1965;  0,0;  0,0;  3,0; 54,0;  0,2;  0,0;  0,0;  0,0; 69,0;  2,3;  0,0;  9,0;  0,6;  0,5;  0,9;  6,6; 79,0; 10,6;  2,5; 80,9;  0,0;  0,0;  0,0;  3,0;  2,0; 14,0;  5,0;  3,0;47,5;1,9;0,2;80,9;395,7
  02/1965;  3,0;  1,0;  0,0; 50,5; 39,5; 15,0;  0,0;  1,0;  0,0;  1,0;  1,5;  1,3; 15,0;  0,0;  2,0;  1,4;  1,5;  4,0;  3,0;  0,0;  0,0;  3,5;  1,0;  4,0; 36,0;  0,0; 31,0;  0,0;---;---;---;50,5;216,2
  03/1965;  0,0;  0,0; 43,0; 53,0; 50,3;  0,0;  0,0;  1,0;  2,3; 34,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 65,1;  2,0;  0,0; 49,0; 26,0; 40,3;  0,4;  0,0;  0,0; 24,0;  0,0;  0,0;0,0;0,0;0,0;65,1;390,4
  04/1965;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,0;  0,0;  8,0;  9,0; 51,5; 61,6;  0,0;  0,0;  1,0; 11,1;120,6;  6,8; 60,6;  0,0;  0,0;  0,0;  0,0; 38,0; 43,0;26,0;124,0;---;124,0;563,2
  05/1965;  1,0;  0,0;  0,0;  0,0;  0,6;  0,0;  0,0;  0,0;  0,0;  0,0; 29,0; 36,0;  0,9; 30,6;  0,9; 39,0; 45,0; 58,0;126,0; 35,0;  0,0;  0,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;126,0;402,5
  06/1965;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,5;  0,5;  1,5;  3,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,5; 10,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 10,5;  0,3;  0,0;  0,0;0,0;0,0;---;10,5;29,3
  07/1965;  0,0;  2,2;  0,0;  4,0; 12,6; 37,3; 51,0;  7,6;  0,0; 10,5;  5,0;  0,0;  0,0; 10,0; 17,5; 15,7;  1,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;51,0;174,5
  08/1965; 17,5;  0,1;  0,0;  0,9; 21,4;  0,9;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,4;  0,0;  0,0;  0,0;  0,0;  0,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;1,5;0,0;0,0;21,4;44,3
  09/1965;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,9;  2,3;  0,0;  0,0;  0,0;  0,0;  6,9; 30,0;130,0;  0,1;  0,0;  0,0;  0,0;  0,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 45,0; 56,0;15,0;0,0;---;130,0;289,7
  10/1965;  0,0; 14,5; 23,5; 12,0;  0,0;  0,0;  0,0;  0,0;  0,0; 76,6;  7,5; 10,6;  0,0;  0,0;  0,0; 65,0;  0,0;  0,0;  0,0;  0,1; 90,0; 15,3; 17,0;  0,0;  0,5;  8,6; 20,6;  0,0;96,0;13,7;12,5;96,0;484,0
  11/1965; 21,6;  0,2;  0,0;  7,2; 40,2;  2,4;  0,0;  6,6;  5,2;  0,4;  0,6; 10,2;  5,2;  6,6; 11,4;  3,0;  1,2;  0,0;  0,0;  0,0;  4,4;  0,0;  0,0;  0,0;  0,2;  8,8;  0,0;  1,6;0,0;0,0;---;40,2;137,0
  12/1965;  0,0;  0,0;  0,0;  8,4;  0,0; 15,8; 40,4; 17,8; 30,6;  5,8;  0,8; 16,4;  1,0; 15,4; 80,8; 15,2;  0,2;  0,0;  0,0;  0,0; 72,4; 22,4;  8,4;  0,0;  0,0;  2,8;  3,0; 44,0;5,6;2,2;19,2;80,8;428,6
  01/1966; 12,5; 30,9;  1,9;  0,0;  0,0; 49,9;  1,1;  0,5; 20,0; 13,0;134,9; 24,3; 25,6;142,5; 20,0;  0,5;  0,0;  7,3;  2,6;  0,0;  0,0;  0,0;  0,0;  0,0;  5,2;  0,0; 98,5;107,2;21,4;0,0;34,5;142,5;754,3
  02/1966; 37,0; 14,5;  0,0; 37,0; 30,3;  0,0; 13,1;  0,0;  0,0;  6,6;  1,0; 20,5; 30,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 23,7;  4,3; 31,5; 74,5; 17,9; 14,5; 35,5; 11,5;  5,5;---;---;---;74,5;408,9
  03/1966;  0,0; 11,7;  0,0;  0,0;  0,0; 16,8;129,1;148,3; 25,4;  4,6;  0,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 11,6;  0,0; 15,4; 48,0;  5,6;2,6;0,1;0,0;148,3;419,9
  04/1966;  0,0;  0,0; 75,0; 40,0; 14,5;  1,0;  7,0;  1,0; 57,0;  0,0;  0,0;  0,0;  1,0;  0,0;  0,0;  1,0;  0,0;  0,0;  0,0;  0,0;  4,0; 90,0; 50,0;  0,0;  2,0;  2,0; 20,0; 35,0;22,0;2,0;---;90,0;424,5
  05/1966; 25,0;  0,0;  4,0; 41,0; 20,7; 31,0;  0,0;  1,0;  2,0; 41,0;  0,0;  0,0;  0,0; 30,5;  0,0;  0,0;  0,0;  5,5;  1,0;  0,0;  0,0;  0,0;  0,0; 27,5;  5,0;  0,0;  0,0;  0,0;0,0;10,0;9,0;41,0;254,2
  06/1966;  0,0;  0,0;  0,0;  1,5;  0,0;  0,0;  0,0;  0,0;  0,0;  1,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 39,0;  1,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;10,9;---;39,0;53,4
  07/1966; 78,0; 30,0; 22,0;  7,0;  8,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,0;  7,0;  2,0;  0,0;  0,0;0,0;0,0;0,0;78,0;155,5
  08/1966; 16,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 50,0;  0,0;  0,0; 47,0; 97,5;  1,9;  0,0;  0,0;  0,0;  2,7;  1,6; 17,0;  1,0; 82,0; 10,5;  4,0;  0,0;0,0;0,0;0,0;97,5;331,7
  09/1966;  6,0; 20,5; 30,5;  6,0; 45,0;  0,0;  0,5;  0,0;  0,0;  0,0;  7,0;  0,0;  0,0;  0,0;  5,0;  0,0; 35,0;  7,0;  0,0;  5,5;  3,0;  0,0;  2,5;  0,5;  0,0;  0,0;  0,0;  5,0;25,0;3,0;---;45,0;207,0
  10/1966;  0,0;  0,0;  0,0;  0,0;  1,2;  7,5; 56,5; 52,0;  0,5;  6,5;  0,5;  0,5;  2,0;  2,0;  2,0;  3,0;  4,0;  5,0;  6,0;  3,0;  0,0;  0,5; 26,5;  0,0;  0,0;  0,0;  0,0; 60,5;67,5;97,4;58,0;97,4;462,6
  11/1966;127,5; 66,5;  2,0;  0,3; 65,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,1; 15,2; 74,9;  0,0;  2,0;  3,2;  1,3;  3,7;  0,6;  0,5;  7,3;  3,6;  4,3;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;127,5;380,3
  12/1966;  5,0;  4,5;  9,3;  0,0;  0,0;  0,0;  0,0;  7,1;  0,0;  0,0;  0,0;  0,0;  2,1;  1,0; 27,2; 10,3; 18,6;  0,0;  0,0;  0,0; 24,3; 72,1; 88,2; 20,8; 20,3;  0,0;  2,2; 30,6;4,0;0,0;0,0;88,2;347,6
  01/1967;  0,0;  1,0;  0,0; 17,6;  7,4;  8,8;  0,4;  0,0; 14,2; 49,2; 30,4; 15,0;  1,0;  1,2;  6,6; 26,0;  0,0;  0,6; 18,6;  3,0;  4,0; 30,5; 12,2;  5,6;  1,0;  0,0;  0,0; 10,2;1,8;0,8;4,2;49,2;271,3
  02/1967;  0,0;  0,0;  1,0;  0,0;  6,0; 27,0; 33,0; 33,0; 57,0; 27,5; 35,0; 62,0;  2,0; 32,0; 27,0; 41,0; 10,0; 52,0;  0,0; 34,0; 24,0;  4,0; 27,0; 27,0;  0,0;  1,5; 33,3;  0,5;---;---;---;62,0;596,8
  03/1967; 40,0; 25,6; 27,0;  8,4;152,0; 32,4;  8,4;  6,8;  7,4;  0,0;  0,0; 11,0; 21,8; 34,2;  0,6; 29,0; 32,8; 93,8; 10,4;  0,0;  0,0;  0,0;  4,6;  0,0;  3,6;  0,4;  0,4;  8,4;10,0;0,0;0,0;152,0;569,0
  04/1967;  0,0;  0,0;  0,0;  1,4; 15,2;  0,6;  6,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 10,2; 17,0;  0,0;  0,0;  0,6;  0,0;  2,4;  0,0;  0,4;  0,4;119,8; 15,0;  0,4;  1,8;1,8;1,4;---;119,8;194,4
  05/1967;  2,8;  0,2;  1,2;  0,0;  0,0;  1,6;  4,0;  2,0;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 84,4; 11,8;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;84,4;108,4
  06/1967;  0,0;  0,0;  0,0;  1,0;112,0; 16,7; 30,1;  0,0;  0,0;  2,0; 35,0;  0,0; 39,0; 10,0;  1,0;  1,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,0;  6,0;  1,5;  0,0;0,0;0,0;---;112,0;258,3
  07/1967;  0,4;  0,0;  0,0;  4,0;  1,0;  0,0;  0,0;  0,0;  0,0; 24,8; 67,6; 12,2;  0,2;  6,4;  5,6;  9,0;  1,2;  0,0;  0,0;  0,0;  0,8; 25,2;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;67,6;158,6
  08/1967;  0,0;  0,0;  0,0;  6,5; 32,4; 16,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,8;  0,3;  0,0;  0,4;  0,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,4;  0,0;  0,0;0,0;0,0;0,0;32,4;58,3
  09/1967;  0,0;  0,0;  0,0;  0,0;  0,0;  4,0; 15,8; 11,4; 13,6;  4,2;  2,6; 33,0;  6,2;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0; 10,8; 21,6; 15,8;  5,8;  0,2;  0,8;  9,8;  0,0;  0,0;0,0;0,0;---;33,0;155,8
  10/1967;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 12,0;  0,0; 19,0;  0,4;  6,8; 18,8;  0,0;  0,0;  6,2; 10,6; 59,2;  6,6; 74,2; 55,8;  8,2; 17,2;  5,4;  0,0;31,6;10,6;0,0;74,2;342,6
  11/1967;  0,0;  7,6; 10,2; 22,4;  4,2;  0,0;  0,0;  0,0;  0,0; 14,0;  0,2; 20,0; 11,8;  2,0; 30,4;112,6; 22,2; 14,2;  6,2; 20,2;  2,8;  0,0; 19,8;  2,8; 15,4; 40,4; 70,2; 26,8;9,2;0,0;---;112,6;485,6
  12/1967;  0,0;  0,0;  0,0; 17,0; 63,5;  0,3;  0,0;  0,0;  4,0; 60,5;  6,5;  0,3;  1,2;  0,0;  0,0;  0,0;  0,0; 15,5;  0,0; 11,3;  1,0;  0,3;  9,7;  2,5;  5,4;  0,0;  0,1;  3,5;19,5;22,5;4,7;63,5;249,3
  01/1968;  0,5;  0,0;  3,2; 97,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,0; 12,4; 28,4;  7,1;  1,7;  7,2; 44,0; 28,4;  0,0; 27,9; 42,6;  6,3;  0,2;  3,5;  0,0;  0,0;  0,0;  0,0;0,0;0,0;51,0;97,2;362,6
  02/1968;148,6;  2,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 12,8; 18,4; 22,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,7;  7,5;  0,0;  0,0;0,0;---;---;148,6;214,3
  03/1968;  0,0;  2,4;  5,8;  1,4;  0,0;  0,0; 17,4;  1,5;  0,0;  0,0; 29,1; 37,2;  2,0;  0,0;  0,0;124,7; 25,0;  8,4;  0,0;  0,0;  3,8;  3,9; 12,5; 19,3;  0,0;  0,0; 26,5; 33,0;1,1;11,0;0,0;124,7;366,0
  04/1968; 19,0; 14,0; 74,5; 54,2; 31,1; 12,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  8,3;  0,0;  0,0;  0,0;  5,9;  0,0;  0,0; 15,5; 38,5;  0,1;  0,5;  1,5;  4,5;  0,0;  0,0;  0,0;0,0;0,0;---;74,5;279,8
  05/1968;  0,0;  0,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,2;  0,0;  6,7;  0,0;  0,0;  0,0;  0,0; 96,5; 33,5;  0,0;  0,0;  0,0;  0,0;  0,0; 19,5;  5,0;  0,0;  0,0;  0,0;  0,0;0,6;7,9;0,0;96,5;170,3
  06/1968;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 13,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 16,5; 40,4;  0,4;  0,3;  5,0;  9,0;  0,0;  0,0;  0,0;0,0;0,0;---;40,4;85,1
  07/1968;  0,0;  0,0;  0,0;  0,0;  1,7; 31,3;  0,0;  0,0;  0,0; 26,5;  1,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,7;  0,9;  0,3;  0,0;  0,0;  0,0;  1,3;  0,9;0,0;0,0;0,0;31,3;65,2
  08/1968;  0,0;  0,0;  0,0;  0,0;  6,9;  6,7;  0,0;  1,5;  6,7;  2,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 11,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;14,5;14,5;50,0
  09/1968;  0,0; 19,5;  1,5;  3,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  4,5; 50,1; 17,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,9; 30,9;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;7,5;---;50,1;138,2
  10/1968;  0,0;  0,0;  0,1;  0,4;  0,0;  0,0;  0,0;  0,0; 18,8; 18,5;  3,0;  4,2;  0,0;  0,0;  0,0;  0,0;  1,5;  0,9; 50,7;  0,0;  0,0;  0,3;  0,0; 12,0;  0,0;  0,0;  0,0; 14,0;12,2;31,7;6,3;50,7;174,6
  11/1968;  0,0;  0,0;  1,6;  0,5;  0,0;  0,0;  0,8;  1,0;  0,0;  0,0; 36,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,5; 20,6;  6,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,3;  0,0;12,4;5,3;---;36,0;91,4
  12/1968;  8,6; 78,4; 44,7;  0,1;  3,0; 31,0;  0,0;  0,0;  0,0; 11,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,5;  0,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 20,2; 26,6;  0,0;31,0;20,0;0,0;78,4;280,6
  01/1969;  3,5;  0,0; 30,0; 19,5;  0,0;  0,0;  6,3;  4,0;  0,0;  4,0; 40,0;  9,2;  4,9;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,5;  5,2; 30,3;  6,5;  2,9;  0,4;  9,5;  0,0;0,7;0,0;0,0;40,0;178,4
  02/1969;  0,0; 36,5;  7,9; 34,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 16,2;  0,0;  0,0;  0,0;  8,1; 82,7; 45,7; 10,2;  0,7;  0,0;  3,0;  9,6;  0,0;  0,1;  0,0;---;---;---;82,7;254,7
  03/1969;  0,0; 66,8;  2,3;  0,0;  0,8;  0,5;  4,8;  1,0;  6,9; 11,1; 16,5;  6,5; 60,2; 20,5;  5,2;  6,3;  0,0;  0,0;  0,0;  0,2;  0,0;  8,8;  0,0;  0,0;  0,0;  0,0;  0,0;  4,4;6,9;0,0;20,6;66,8;250,3
  04/1969; 27,5; 31,5; 72,4;  6,0;  8,5;  1,0;  0,0;  2,3;  8,8;  5,1;  0,0;  3,1;  1,0;  2,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  8,9; 24,0;  7,2;  5,5;  0,0;  0,0;  0,0;8,8;0,0;---;72,4;223,8
  05/1969;  0,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,2; 23,2;  0,3;  0,1;  0,0;  0,0;29,1;26,6;0,0;29,1;82,3
  06/1969;  0,0; 51,3; 22,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,0;  0,0;  0,0; 29,5;  2,1;  2,3; 14,5;  0,0;  1,6;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;51,3;128,6
  07/1969; 61,5;  4,6;  0,0;  0,0; 10,1;  2,4; 50,4; 10,3;  0,0;  0,0;  0,0;  0,0;  2,4;  0,0;  0,0;  2,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,5;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;61,5;145,4
  08/1969;  0,0;  0,0; 29,0; 79,8;  9,0;  0,0; 25,3; 15,2; 15,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,8;  0,0;  0,0;  0,0;  0,0;  1,4;  0,8;  0,2;  0,0;  0,0;  0,0;  2,9;  2,0;0,0;0,9;0,8;79,8;184,4
  09/1969;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  9,0;  0,0;  0,0;  0,0;  0,0; 20,4; 40,5;  5,0;  0,0; 10,7;  0,5;  0,9;  9,3;  0,0;  1,5;  2,4;  0,0;  0,0;  0,0;  5,6;0,9;6,4;---;40,5;113,1
  10/1969; 16,3; 25,3;  4,5; 19,5; 11,2;  0,0; 15,0;  3,1; 11,0; 27,8;  0,0;  0,0;  3,2;  1,5;  0,0;  0,0;  3,1;  3,9;  3,6; 60,5;  6,1;  0,0; 38,7;  3,5;  1,9;  0,6;  0,0;  4,0;0,0;0,0;4,5;60,5;268,8
  11/1969;  2,7;  3,6;  0,4; 13,6;  0,0;  0,0;  1,6;  3,0;  7,0;  0,0;  0,5; 14,0; 10,6; 22,0;  9,9; 10,9;  1,6;  0,0; 50,1; 40,6; 20,8; 30,4; 40,7;  0,9;  0,8;  0,0;  0,0;  0,0;1,4;1,5;---;50,1;288,6
  12/1969; 30,6; 30,3;  1,5;  0,0;  0,3;  0,0;  0,5; 43,6;  1,0;  0,2; 10,1;  0,0;  0,0;  0,0;  4,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,4; 65,0; 30,6; 40,6; 50,6; 20,3;0,0;0,0;30,2;65,0;360,1
  01/1970;  3,0;  0,0;  8,6;  1,5;  0,0;  0,0;  0,0;  0,0;129,7;  2,0;  0,0;  0,0;  0,0;  0,0; 66,9; 53,8; 16,0; 43,6;  5,6; 30,5; 30,8;  0,0;  0,0;  0,0;  0,0;  0,4;  0,0;  1,2;0,0;0,0;3,0;129,7;396,6
  02/1970; 16,4;  0,0;  0,0;  6,8;  0,0; 40,2;  0,0;  0,0;  0,0; 50,8; 10,3;  0,0;  0,7;  0,6; 10,3; 20,3;  6,0; 26,0; 14,5; 36,7;  2,6;  3,8; 25,7;  5,3;  0,9;  0,0;  0,0;  0,0;---;---;---;50,8;277,9
  03/1970;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,4;  5,6;  0,0;  0,0; 69,8; 75,6; 27,9;  0,5;  0,0;  0,0; 76,5; 35,4;  0,0;  4,2;  0,0;  0,0; 88,5;  7,8;  0,4;  0,5;0,0;0,0;0,0;88,5;393,1
  04/1970;  9,8;  0,0;  9,8;  5,6; 23,0; 20,0; 27,0; 29,5;  0,0;  2,5;  0,0;  1,0;  5,7;  0,0;  0,0; 17,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,6;1,3;---;29,5;153,4
  05/1970;  0,0;  0,0;  0,0;  0,0;  0,3;  0,0; 10,5; 20,4;  0,0;  0,0;  0,0;  3,6; 13,9;  0,0;  0,0;  0,0;  0,0;  0,6;  0,3;  0,0;  8,8;  1,6;  1,8;  0,6;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;20,4;62,4
  06/1970;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,6;  0,0;  0,0; 15,6; 15,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 86,2;  0,5;  0,0;  0,0;0,8;3,9;---;86,2;122,9
  07/1970;  3,6; 10,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 21,5;  0,0;  9,8;  0,0;  0,0;  1,1; 11,1;  0,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,4;  0,3;  0,0;  0,0;  0,0;  0,0;  0,0;2,0;0,0;0,0;21,5;60,4
  08/1970;  1,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,6;  0,3;  0,0;  2,5;  0,4;  0,4;  0,0;  0,0;  2,0;  1,6;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,5; 13,4; 27,9; 57,6;  8,6;2,1;5,0;34,7;57,6;159,8
  09/1970;  0,6;  0,3;  0,0;  0,0;  0,4;  0,0;  7,7;  0,5;  4,1;  0,0;  0,6;  0,0;  6,3;  0,7; 24,5; 42,2;  8,8;  1,1;  0,0;  0,0;  2,6;  1,8;  0,9;  3,5;  4,0; 46,8;  9,3;  0,0;10,4;0,0;---;46,8;177,1
  10/1970;  0,0;  0,0;  3,4; 45,8;  6,0;  0,0;  0,0;  0,0; 51,5;  2,0;  1,5;  0,0;  0,5;  2,6;  0,4;  0,0;  0,0;  2,4;  0,0; 14,2; 15,3; 11,0; 12,3; 11,8;  0,5;  0,4; 41,5; 31,7;0,0;0,0;0,0;51,5;254,8
  11/1970;  0,0;  0,0; 35,0; 18,4;  3,5; 13,4;  1,0; 11,7; 12,0;  0,0;  0,0;  0,6;  1,8;  6,1;  0,0;  0,0;  0,0;  0,0; 17,6;  2,3;  3,7; 44,2;  0,0;  0,0;  4,6;  0,0;  0,0;  0,6;2,2;1,0;---;44,2;179,7
  12/1970;  9,0;  8,0; 33,1;  0,0;  0,0;  0,0;  7,7;  0,0;  0,0; 14,8;  0,0; 35,5;  0,0;  0,0;  0,0;  0,0;  1,7;  0,0;  7,0; 33,0; 13,6;  0,0;  0,0;  5,9;  0,0;  0,0;  1,6;  0,0;8,6;6,6;1,8;35,5;187,9
  01/1971; 26,7;186,0; 75,0; 15,9;  0,0; 26,4; 27,1;  0,0;  0,0; 10,6;  0,0;  0,0; 86,5; 29,3;  0,0;  0,0;  0,0;  5,0;  0,0;  0,0;  8,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;10,0;0,0;186,0;506,9
  02/1971; 12,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 16,4; 29,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 13,5; 20,0;  9,0; 22,5; 10,5; 26,0;  0,0;---;---;---;29,2;159,6
  03/1971; 29,5;  0,0; 13,0; 20,0; 21,0;  0,0;  0,0;  0,0;  9,0;  0,0; 13,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;110,5;  0,0; 34,0; 14,8; 98,6; 48,8; 28,0; 12,2;0,0;0,0;0,0;110,5;453,2
  04/1971;  0,0;  0,0;  0,0;  0,0; 84,4;  0,8;  0,0;  0,0; 12,3;  4,1;  7,5; 14,6;  1,6;  6,0;  0,0;  3,4;  3,7;  0,0;  0,0;  0,0;  0,0; 36,4; 16,9; 60,2;  0,2;  0,0;  0,3;  0,0;0,0;0,0;---;84,4;252,4
  05/1971;  0,0;  0,0;  3,7;  6,0;  8,9;  0,0;  0,0;  0,0;  7,1;  9,3;  0,8;  0,0;  0,0;  0,0;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,4;  0,0;  0,0;  0,0;  1,6; 10,0; 11,8; 32,8;0,0;6,7;0,0;32,8;99,3
  06/1971;  0,0;  0,0;  0,6; 24,6;  3,8;  0,0;  0,0;  0,0; 15,4;  0,0;  0,5; 19,4;  2,8;  0,0;  0,2;  0,6;  4,7; 72,5;  3,7;  5,9;  1,4;  0,2;  1,9;  0,3;  0,0;  0,0;  0,0;  0,0;0,4;1,0;---;72,5;159,9
