PREFIXO: ;E3-065
NOME DO POSTO: ;GASPAR RICARDO (EFS)
MUNICÍPIO: ;SAO VICENTE
CURSO D'ÁGUA: ;BRANCO/BRANCO DA CONCEICAO,R
LATITUDE: ;23°58'00"
LONGITUDE: ;46°30'00"
 
Obs: valores com --- representam dados inexistentes.
 
Dados de chuva (mm)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  02/1947;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,7;  5,5;  0,0;  0,0;  5,6; 59,8; 43,7; 22,1; 39,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,2; 30,7; 31,4;162,8;---;---;---;162,8;409,9
  03/1947;  6,1;  0,8;  2,4; 10,5; 11,0;123,4; 92,9; 40,8; 52,7; 40,5; 45,2; 12,9; 10,7; 11,5;  5,5; 11,2;  7,7;  0,0;120,8; 17,7;  0,0;  1,0;  0,0;  7,5;  6,5; 19,6;  0,0;  0,0;0,0;0,0;0,0;123,4;658,9
  04/1947;  0,0;  0,0;  0,0;  0,0;  0,0;  3,1;  0,0;  0,7; 17,1;  6,4;  5,2; 49,1;  0,0;  0,5;  0,0;  0,0;  0,0;  0,0;  0,0; 14,5; 15,5;  5,0; 20,8;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;49,1;137,9
  05/1947;  0,5; 15,5;  7,2;  0,0; 21,5;  0,0;  0,0;  0,0; 10,5;  5,5;  0,0;  0,0; 21,5; 10,7;  5,6; 15,5;  0,0;  0,0;  0,0; 22,5; 12,5;  5,0; 10,5;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;22,5;164,5
  06/1947;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,2;  0,0;  0,0;0,7;0,0;---;0,7;0,9
  07/1947;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;---;---;  0,0;  0,0;  0,0;  0,0;  0,8;  0,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;---;---
  10/1947; 10,5; 10,6; 40,2; 60,8; 10,4;  0,0;  0,0;  0,0;  0,3;  0,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 30,0; 30,6; 58,5;  0,4;  0,3;  1,0;  9,2;  0,0; 22,4;19,0;0,0;14,0;60,8;318,9
  12/1947; 30,2; 70,8; 10,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;110,8; 40,0;  0,0;  0,0; 30,7;  0,0; 60,4; 51,2; 60,8; 90,6; 90,9; 30,3;  0,4; 40,3;  0,3; 10,5; 10,2;  0,3;  0,0;10,2;0,0;0,0;110,8;749,6
  01/1948;  0,0;  0,0;  0,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 30,8; 20,4;  0,0;  0,0; 10,8; 50,3;  0,0; 10,8;  0,0; 40,1;  0,0;  0,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 20,0;0,3;0,0;0,0;50,3;184,7
  02/1948;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 30,9; 60,5; 10,2; 50,8;  0,0; 20,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 70,4;0,0;---;---;70,4;243,4
  03/1948; 10,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 50,5; 60,1; 40,2; 68,0; 30,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 13,0; 27,0;  0,7;  0,0;  0,0;0,0;0,0;35,0;68,0;335,1
  04/1948;  0,0; 72,0; 48,0; 40,0;---;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,6;  0,0;  0,0; 30,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;---;---
  05/1948;  0,0; 25,0; 27,0; 19,0; 42,0; 10,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 22,0; 84,0; 21,0;  0,0;  9,6;  0,0;  0,0; 16,4;  0,0;  2,4;  0,0;  0,0;3,2;4,1;2,5;84,0;288,2
  06/1948;  2,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;2,4;2,4
  07/1948;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,1;  4,9;  6,1;  3,4;  0,0;  0,0; 19,5;0,0;0,0;0,0;19,5;39,0
  08/1948;  0,0;  0,0;  0,0;  0,0;  0,0;  5,7; 19,4;  0,0;  0,0;  0,0;  0,0;  8,2; 10,8;  0,2;  0,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 16,0;0,0;0,0;0,0;19,4;60,6
  09/1948;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 50,8; 80,5; 10,1;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,4;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;10,4;---;80,5;152,4
